"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid","rel_class","abs_ofav","abs_ssid","delta_log10p","p_ofav","p_ssid","p_ratio","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","treatment"
"OA + Bleaching vs OA.128","LH_LC","OG0001441","Ofaveolata004510","Ssiderea052434",1.14393426947227,3.26633386204475,NA,"DNA helicase B",NA,"Replication, recombination and repair","Direct",3.26633386204475,1.14393426947227,2.12239959257248,0.00054158438962334,0.0717902937754654,132.556061716243,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.129","LH_LC","OG0001471","Ofaveolata001616","Ssiderea026735",-1.19202195188866,-6.45500782867184,"DOMON domain-containing protein","Ferric-chelate reductase","Intracellular trafficking, secretion, and vesicular transport","Signal transduction mechanisms","Direct",6.45500782867184,1.19202195188866,5.26298587678318,3.50745551292061e-07,0.0642655232785786,183225.483664269,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.130","LH_LC","OG0001567","Ofaveolata027832","Ssiderea035430",-1.1669982592386,-4.19675531946638,NA,"triglyceride mobilization",NA,"Lipid transport and metabolism","Direct",4.19675531946638,1.1669982592386,3.02975706022778,6.35688976720149e-05,0.0680772087393843,1070.92007620818,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.131","LH_LC","OG0001597","Ofaveolata005747","Ssiderea047725",1.07270214978185,3.84864811388403,"Amine oxidase flavin-containing","Amine oxidase flavin-containing","Secondary metabolites biosynthesis, transport and catabolism","Secondary metabolites biosynthesis, transport and catabolism","Direct",3.84864811388403,1.07270214978185,2.77594596410218,0.000141694138850728,0.0845858757760147,596.961006729604,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.132","LH_LC","OG0002339","Ofaveolata024971","Ssiderea021220",6.49821277403471,1.11525963830253,"Synaptic vesicle membrane protein VAT-1 homolog","Synaptic vesicle membrane protein VAT-1 homolog","Energy production and conversion","Energy production and conversion","Direct",1.11525963830253,6.49821277403471,5.38295313573218,0.0766902867622407,3.17531800493117e-07,241520.019863028,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.133","LH_LC","OG0002408","Ofaveolata007767","Ssiderea009243",1.28574355191759,4.19167875808887,"unfolded protein binding","unfolded protein binding","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Direct",4.19167875808887,1.28574355191759,2.90593520617128,6.43163280823407e-05,0.0517912565694806,805.25829309122,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.134","LH_LC","OG0002565","Ofaveolata022506","Ssiderea015571",-1.28163996336233,-14.8226623905816,"metalloendopeptidase activity","metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Direct",14.8226623905816,1.28163996336233,13.5410224272193,1.50431092449547e-15,0.0522829442835192,34755410887582.5,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.135","LH_LC","OG0002736","Ofaveolata013974","Ssiderea043950",-4.56142370284325,-1.00317063975255,"rRNA export from nucleus","rRNA export from nucleus","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis","Direct",1.00317063975255,4.56142370284325,3.5582530630907,0.0992725917310136,2.74521458232513e-05,3616.20517281866,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.136","LH_LC","OG0003131","Ofaveolata003761","Ssiderea028731",-3.84850634291292,-1.15230545922645,"methylenetetrahydrofolate reductase (NAD(P)H) activity","methylenetetrahydrofolate reductase (NAD(P)H) activity","Amino acid transport and metabolism","Amino acid transport and metabolism","Direct",1.15230545922645,3.84850634291292,2.69620088368647,0.0704197600276925,0.000141740400996896,496.822074245683,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.137","LH_LC","OG0003732","Ofaveolata016839","Ssiderea054560",-7.0527316154824,-1.17892266785578,"non-membrane spanning protein tyrosine phosphatase activity","non-membrane spanning protein tyrosine phosphatase activity","Signal transduction mechanisms","Signal transduction mechanisms","Direct",1.17892266785578,7.0527316154824,5.87380894762662,0.0662334431015955,8.85662761019161e-08,747840.442397946,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.138","LH_LC","OG0003875","Ofaveolata029412","Ssiderea032926",1.26033068740552,6.24516318267192,"DUF167","DUF167",NA,"Function Unknown","Direct",6.24516318267192,1.26033068740552,4.9848324952664,5.68639229063721e-07,0.0549122592980278,96567.8350901716,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.139","LH_LC","OG0003926","Ofaveolata020989","Ssiderea012318",-6.09070366731324,-1.22833993780453,"positive regulation of DNA N-glycosylase activity","positive regulation of DNA N-glycosylase activity","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis","Direct",1.22833993780453,6.09070366731324,4.86236372950871,0.0591098778923382,8.11514590732485e-07,72838.9588645408,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.140","LH_LC","OG0004183","Ofaveolata029083","Ssiderea013771",-1.10225230706852,-4.71005002391519,"calcium, potassium:sodium antiporter activity","calcium, potassium:sodium antiporter activity","","","Direct",4.71005002391519,1.10225230706852,3.60779771684667,1.94962002116518e-05,0.079021940994044,4053.19704025284,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.141","LH_LC","OG0004217","Ofaveolata001100","Ssiderea022172",-1.0877816029831,-3.52871107386284,"TIA1 cytotoxic granule-associated RNA binding protein-like 1","Nucleolysin TIA-1 isoform","RNA processing and modification","RNA processing and modification","Direct",3.52871107386284,1.0877816029831,2.44092947087974,0.000295998101900351,0.0816993115704426,276.012957670745,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.142","LH_LC","OG0004388","Ofaveolata010126","Ssiderea049489",1.17844457416834,4.99172206209809,"enhancer sequence-specific DNA binding","enhancer sequence-specific DNA binding",NA,"Function Unknown","Direct",4.99172206209809,1.17844457416834,3.81327748792975,1.01924347039601e-05,0.0663063964280301,6505.45216662194,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.143","LH_LC","OG0004972","Ofaveolata013189","Ssiderea000852",3.11220664717309,1.10590334250404,"Formin-binding protein 4","Domain with 2 conserved Trp (W) residues","RNA processing and modification","RNA processing and modification","Direct",1.10590334250404,3.11220664717309,2.00630330466905,0.0783604023924612,0.000772313013589627,101.461973336757,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.144","LH_LC","OG0004982","Ofaveolata029248","Ssiderea033200",-3.800394393305,-1.13339833007739,"zinc ion binding","zinc ion binding","RNA processing and modification","RNA processing and modification","Direct",1.13339833007739,3.800394393305,2.66699606322761,0.0735532166085185,0.000158345456601058,464.511064525404,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.145","LH_LC","OG0004995","Ofaveolata032658","Ssiderea052004",-4.11516621242663,-1.02221949118556,"26s proteasome non-ATPase regulatory subunit","26s proteasome non-ATPase regulatory subunit","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Direct",1.02221949118556,4.11516621242663,3.09294672124107,0.0950124482104248,7.67067862302822e-05,1238.64462167907,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.146","LH_LC","OG0005066","Ofaveolata012949","Ssiderea001679",-3.71957353962274,-1.10058821343447,"G patch domain-containing protein 4","glycine rich nucleic binding domain","","","Direct",1.10058821343447,3.71957353962274,2.61898532618827,0.0793253115680891,0.000190733272563024,415.896558068428,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.147","LH_LC","OG0005469","Ofaveolata024493","Ssiderea005742",-1.25906314520259,-5.59830835253815,"intracellular distribution of mitochondria","intracellular distribution of mitochondria",NA,"Function Unknown","Direct",5.59830835253815,1.25906314520259,4.33924520733556,2.52168971695801e-06,0.0550727616329259,21839.6265260429,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.148","LH_LC","OG0005521","Ofaveolata021922","Ssiderea023552",1.04926699959885,11.4105860030506,"Suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)","","","Direct",11.4105860030506,1.04926699959885,10.3613190034518,3.88520551866511e-12,0.0892756457868612,22978358637.1345,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.149","LH_LC","OG0005564","Ofaveolata013518","Ssiderea000364",-1.06165300914897,-3.12486344670604,"Neuronal PAS","Motif C-terminal to PAS motifs (likely to contribute to PAS structural domain)","Transcription","Transcription","Direct",3.12486344670604,1.06165300914897,2.06321043755707,0.000750130032325915,0.0867654834247764,115.667257256377,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.150","LH_LC","OG0005698","Ofaveolata013555","Ssiderea000112",-5.89528100426666,-1.28362577803813,"FMN transmembrane transporter activity","FMN transmembrane transporter activity","Energy production and conversion","Energy production and conversion","Direct",1.28362577803813,5.89528100426666,4.61165522622853,0.0520444258698538,1.27267934489955e-06,40893.5888512921,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.151","LH_LC","OG0006003","Ofaveolata025356","Ssiderea042024",-6.30295701658102,-1.14407286323569,"Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family","Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family","RNA processing and modification","RNA processing and modification","Direct",1.14407286323569,6.30295701658102,5.15888415334533,0.0717673874296951,4.97786349939297e-07,144173.072319976,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.152","LH_LC","OG0006169","Ofaveolata000449","Ssiderea029661",-1.23344512234577,-24.059768038228,"Lactose-binding lectin l-2-like","structural constituent of cell wall","Signal transduction mechanisms","Function Unknown","Direct",24.059768038228,1.23344512234577,22.8263229158822,8.71428906070066e-25,0.0584191021080304,6.70382881507643e+22,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.153","LH_LC","OG0006179","Ofaveolata005586","Ssiderea016156",-5.47127689140366,-1.08191904226959,"Belongs to the eukaryotic ribosomal protein eS4 family","Belongs to the eukaryotic ribosomal protein eS4 family","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis","Direct",1.08191904226959,5.47127689140366,4.38935784913407,0.082809651650545,3.37849366249845e-06,24510.8204788835,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.154","LH_LC","OG0006458","Ofaveolata027277","Ssiderea025618",-1.11940037776209,-6.14171831815717,NA,"GTPase regulator activity",NA,"Function Unknown","Direct",6.14171831815717,1.11940037776209,5.02231794039508,7.2157533861633e-07,0.0759625652209574,105273.228110346,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.155","LH_LC","OG0007046","Ofaveolata017826","Ssiderea048533",-1.21275682281629,-3.44211282956978,"scavenger receptor activity","scavenger receptor activity",NA,"Function Unknown","Direct",3.44211282956978,1.21275682281629,2.22935600675349,0.000361315980666772,0.0612693364863138,169.572727929851,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.156","LH_LC","OG0007092","Ofaveolata025455","Ssiderea039828",-1.19007695475046,-4.4919558245314,"Calbindin 2a","connecting tubule development","Signal transduction mechanisms","Signal transduction mechanisms","Direct",4.4919558245314,1.19007695475046,3.30187886978094,3.2213964478995e-05,0.0645539832558663,2003.91303274574,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.157","LH_LC","OG0007794","Ofaveolata022638","Ssiderea050126",-1.19701293389313,-13.5054001134829,"carbohydrate binding","carbohydrate binding","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Direct",13.5054001134829,1.19701293389313,12.3083871795898,3.12320065104418e-14,0.0635312011095536,2034169693462.16,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.158","LH_LC","OG0007838","Ofaveolata027156","Ssiderea036731",1.27534626213056,3.99176065401912,"zinc finger","zinc finger","Transcription","Transcription","Direct",3.99176065401912,1.27534626213056,2.71641439188856,0.000101915290324043,0.0530461339807276,520.492399247119,"DirectDiscordant","Direct (discordant significance)","Ofav >> Ssid",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.159","LH_LC","OG0007862","Ofaveolata000727","Ssiderea044861",-3.53522739387915,-1.15659603322906,"tRNA methyltransferase 1 homolog (S. cerevisiae)","tRNA methyltransferase 1 homolog (S. cerevisiae)","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis","Direct",1.15659603322906,3.53522739387915,2.37863136065009,0.0697274795166345,0.000291589986726911,239.128511576558,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.160","LH_LC","OG0008209","Ofaveolata005715","Ssiderea045546",-6.44996528693404,-1.13894552275506,"protein kinase activity","protein kinase activity",NA,"Function Unknown","Direct",1.13894552275506,6.44996528693404,5.31101976417898,0.0726197044784375,3.54841750526073e-07,204653.776988685,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.161","LH_LC","OG0008339","Ofaveolata016948","Ssiderea039355",-10.3532044067964,-1.13824477702324,"60s ribosomal protein","60s ribosomal protein","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis","Direct",1.13824477702324,10.3532044067964,9.21495962977316,0.0727369728912357,4.43399902421296e-11,1640437277.8171,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.162","LH_LC","OG0008555","Ofaveolata021821","Ssiderea022764",-8.13722871960492,-1.09591573663101,"LON peptidase N-terminal domain and RING finger","LON peptidase N-terminal domain and RING finger","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Direct",1.09591573663101,8.13722871960492,7.04131298297391,0.0801833622924019,7.29073445259388e-09,10997981.4535522,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
"OA + Bleaching vs OA.163","LH_LC","OG0008702","Ofaveolata014439","Ssiderea057628",-4.42484709742706,-1.28062205473032,"mitotic spindle assembly","Metal ion binding",NA,"Function Unknown","Direct",1.28062205473032,4.42484709742706,3.14422504269674,0.0524056298793186,3.7596974910482e-05,1393.87889595096,"DirectDiscordant","Direct (discordant significance)","Ssid >> Ofav",2,2,1.3,100,"OA + Bleaching vs OA"
